Time, x, y, z, view_x, view_y, view_z
34.042, -2.182, 1.433, -3.324, 0.980, 0.008, 0.197
34.083, -2.167, 1.435, -3.340, 0.979, 0.009, 0.203
34.125, -2.152, 1.436, -3.356, 0.978, 0.009, 0.208
34.167, -2.136, 1.438, -3.371, 0.977, 0.010, 0.214
34.208, -2.121, 1.439, -3.386, 0.976, 0.010, 0.219
34.250, -2.106, 1.441, -3.402, 0.975, 0.011, 0.224
34.292, -2.090, 1.443, -3.417, 0.973, 0.011, 0.229
34.333, -2.075, 1.444, -3.432, 0.972, 0.011, 0.234
34.375, -2.059, 1.446, -3.447, 0.971, 0.012, 0.238
34.417, -2.043, 1.448, -3.462, 0.970, 0.012, 0.243
34.458, -2.027, 1.450, -3.477, 0.969, 0.012, 0.247
34.500, -2.011, 1.452, -3.492, 0.968, 0.012, 0.252
34.542, -1.995, 1.454, -3.507, 0.967, 0.012, 0.256
34.583, -1.979, 1.456, -3.522, 0.966, 0.012, 0.260
34.625, -1.963, 1.458, -3.537, 0.964, 0.012, 0.264
34.667, -1.947, 1.460, -3.552, 0.963, 0.012, 0.268
34.708, -1.930, 1.462, -3.566, 0.962, 0.012, 0.272
34.750, -1.914, 1.463, -3.581, 0.961, 0.012, 0.276
34.792, -1.897, 1.465, -3.595, 0.960, 0.011, 0.279
34.833, -1.881, 1.467, -3.610, 0.959, 0.011, 0.283
34.875, -1.864, 1.469, -3.624, 0.958, 0.011, 0.287
34.917, -1.847, 1.472, -3.639, 0.957, 0.011, 0.291
34.958, -1.831, 1.474, -3.653, 0.956, 0.010, 0.295
35.000, -1.814, 1.476, -3.667, 0.954, 0.010, 0.298
35.042, -1.797, 1.478, -3.681, 0.953, 0.009, 0.302
35.083, -1.780, 1.480, -3.695, 0.952, 0.009, 0.306
35.125, -1.763, 1.482, -3.710, 0.951, 0.009, 0.310
35.167, -1.746, 1.484, -3.723, 0.949, 0.008, 0.314
35.208, -1.729, 1.486, -3.737, 0.948, 0.007, 0.318
35.250, -1.712, 1.488, -3.751, 0.947, 0.007, 0.322
35.292, -1.694, 1.490, -3.765, 0.945, 0.006, 0.326
35.333, -1.677, 1.492, -3.779, 0.944, 0.006, 0.331
35.375, -1.660, 1.494, -3.792, 0.942, 0.005, 0.335
35.417, -1.642, 1.495, -3.806, 0.941, 0.004, 0.340
35.458, -1.625, 1.497, -3.819, 0.939, 0.004, 0.344
35.500, -1.607, 1.499, -3.833, 0.937, 0.003, 0.349
35.542, -1.590, 1.501, -3.846, 0.935, 0.002, 0.354
35.583, -1.572, 1.503, -3.859, 0.933, 0.001, 0.359
35.625, -1.554, 1.505, -3.872, 0.931, 0.001, 0.364
35.667, -1.537, 1.507, -3.885, 0.929, -0.000, 0.369
35.708, -1.519, 1.509, -3.898, 0.927, -0.001, 0.375
35.750, -1.501, 1.511, -3.911, 0.925, -0.002, 0.380
35.792, -1.483, 1.512, -3.924, 0.923, -0.003, 0.386
35.833, -1.465, 1.514, -3.936, 0.920, -0.004, 0.392
35.875, -1.447, 1.516, -3.949, 0.917, -0.005, 0.398
35.917, -1.429, 1.518, -3.961, 0.915, -0.006, 0.404
35.958, -1.410, 1.519, -3.973, 0.912, -0.007, 0.410
36.000, -1.392, 1.521, -3.985, 0.909, -0.008, 0.417
36.042, -1.374, 1.523, -3.997, 0.906, -0.009, 0.424
36.083, -1.355, 1.525, -4.009, 0.902, -0.010, 0.431
36.125, -1.337, 1.526, -4.021, 0.899, -0.011, 0.438
36.167, -1.318, 1.528, -4.032, 0.895, -0.012, 0.445
36.208, -1.300, 1.529, -4.044, 0.892, -0.013, 0.453
36.250, -1.281, 1.531, -4.055, 0.887, -0.014, 0.461
36.292, -1.262, 1.533, -4.066, 0.883, -0.015, 0.469
36.333, -1.243, 1.534, -4.077, 0.879, -0.016, 0.476
36.375, -1.224, 1.536, -4.088, 0.875, -0.017, 0.485
36.417, -1.205, 1.537, -4.098, 0.870, -0.018, 0.493
36.458, -1.186, 1.539, -4.109, 0.865, -0.019, 0.501
36.500, -1.167, 1.540, -4.119, 0.860, -0.020, 0.510
36.542, -1.148, 1.541, -4.129, 0.855, -0.021, 0.518
36.583, -1.129, 1.543, -4.138, 0.850, -0.023, 0.527
36.625, -1.109, 1.544, -4.148, 0.844, -0.024, 0.536
36.667, -1.090, 1.545, -4.157, 0.838, -0.025, 0.544
36.708, -1.070, 1.547, -4.166, 0.833, -0.026, 0.553
36.750, -1.050, 1.548, -4.176, 0.827, -0.027, 0.562
36.792, -1.031, 1.549, -4.184, 0.821, -0.028, 0.570
36.833, -1.011, 1.551, -4.193, 0.815, -0.029, 0.579
36.875, -0.991, 1.552, -4.201, 0.808, -0.030, 0.588
36.917, -0.971, 1.553, -4.209, 0.802, -0.031, 0.596
36.958, -0.951, 1.554, -4.217, 0.796, -0.033, 0.605
37.000, -0.930, 1.555, -4.225, 0.789, -0.034, 0.613
37.042, -0.910, 1.556, -4.232, 0.783, -0.035, 0.621
37.083, -0.890, 1.558, -4.240, 0.776, -0.036, 0.629
37.125, -0.869, 1.559, -4.246, 0.770, -0.037, 0.637
37.167, -0.849, 1.560, -4.253, 0.763, -0.038, 0.645
37.208, -0.828, 1.561, -4.260, 0.756, -0.039, 0.653
37.250, -0.807, 1.562, -4.266, 0.750, -0.040, 0.660
37.292, -0.786, 1.563, -4.273, 0.743, -0.041, 0.668
37.333, -0.766, 1.564, -4.279, 0.737, -0.042, 0.675
37.375, -0.745, 1.564, -4.285, 0.730, -0.043, 0.682
37.417, -0.724, 1.565, -4.290, 0.724, -0.043, 0.689
37.458, -0.703, 1.566, -4.295, 0.718, -0.044, 0.695
37.500, -0.682, 1.567, -4.301, 0.711, -0.045, 0.702
